age,limit_bal,pay_delay,bill_amt,pay_amt,education,prob,default
55,140854.22655962018,0,52044.298524597354,0.0,1,0.02024409943256736,0
21,136251.2960810402,5,4209.237587599928,0.0,2,0.9873563964727746,1
32,180379.43005023684,2,64010.827961570205,2080.5470841048086,3,0.3506792033677876,0
42,212650.922821796,2,131920.09880408848,10133.106300223222,2,0.48262994450466523,0
35,223633.1598672489,2,47382.774111084866,9817.472950963373,3,0.25548168253476905,0
27,273524.64384004194,-2,145320.87079796844,0.0,2,0.0007218743683969265,0
49,218849.40178695705,5,24311.0817871198,17146.152856302368,2,0.9819730760158907,1
57,279139.68754999177,2,39947.82686598848,16347.723666478012,2,0.19089660529271146,0
55,180501.71120647804,1,31454.964926164193,1865.4769397332443,1,0.07029015105336335,0
31,151624.64052483247,7,104030.47334631534,11075.705608870943,4,0.9998174311130504,1
63,141601.22349552956,-2,118870.77021982131,5070.031586519991,1,0.0012114898791655664,1
74,49515.616570556944,-1,53420.16543708319,12185.054824082741,1,0.0058408816725749775,1
37,211776.9181882004,5,129813.80075209872,4994.932024993883,1,0.9947851791507342,1
38,164141.57425807227,7,97362.75568663608,0.0,2,0.9998225169163742,1
66,374006.8748731461,4,60372.11693281892,8201.046220072289,2,0.8488174100978961,1
55,192660.16169710108,1,64220.87736011537,3706.658753704423,3,0.07855776850698991,0
38,146792.4070316451,1,55419.104536435494,0.0,2,0.10111838019624829,0
71,42537.243831183776,5,6819.373473940599,18664.109018049647,1,0.9925642905928623,1
64,61246.3175648607,7,77775.91449917691,5620.43850597136,2,0.9998757427805228,1
65,112410.78006243418,3,14223.847518004339,0.0,1,0.7561394376831183,1
22,155242.60646640405,3,86744.39797929834,1190.3464114051926,2,0.8316820538912402,1
27,158011.4329968061,5,26159.154868305544,1292.6284100056005,1,0.9892010081215339,1
42,158167.24999104656,1,68349.93471255644,0.0,1,0.11391240349453735,0
51,229062.7522482127,7,35597.945232095335,1952.870946565231,3,0.9994626957700745,1
55,137230.9865983462,4,69281.48302722811,15346.646606459572,3,0.95777591537809,1
46,10000.0,2,0.0,13158.789578080512,1,0.4531391364163585,0
66,152061.6154955993,3,67401.44189461222,14316.343720348279,1,0.8022752292120574,1
64,143568.12848753008,3,1650.7749878885006,871.9554909001663,2,0.6784858084288887,1
49,234921.50163310056,6,109723.5443039157,9100.469547797353,3,0.9984836147615282,1
31,95799.07634465865,-1,103367.53388064387,4624.90640560881,1,0.007961054594444314,0
62,153696.2620651963,6,92822.19761085355,0.0,2,0.9989717364161924,1
44,245066.92306871497,6,64916.98471229283,4767.995098756668,1,0.9978234139455252,1
51,201194.8932640633,0,109942.63123029623,10261.853777221364,1,0.02497131207094988,0
33,214567.769252397,-1,93740.49376240598,11933.827222405696,2,0.003278738796655385,0
65,44274.30302403636,7,35854.811574209554,16736.737145134517,1,0.9998321931638336,1
27,315111.5628525334,0,24490.657984003075,11604.19412966902,2,0.005137095543370522,0
72,85007.90731547704,1,165055.60341369518,9425.196970623996,1,0.3352944802411898,0
61,237429.72944741696,1,47951.11225094745,3763.8377384983287,1,0.05966107339376406,0
30,292137.58776940964,1,14715.062842819127,494.58270143358186,2,0.03074894380390266,0
44,91931.34234502885,-1,5113.918075200825,4118.033704188038,1,0.002933894091320089,0
52,22205.79030667503,-1,0.0,0.0,2,0.00392048327664749,0
23,197284.27805139797,-1,41116.52254345878,16018.421247121825,4,0.001825923102186074,0
26,252947.38101164025,3,93283.00753166925,5093.52325331895,1,0.7588509622438087,1
60,186786.42451718613,3,54683.51343467686,0.0,2,0.7404169497620339,1
41,122387.45062056815,6,45631.73233391422,0.0,1,0.9987282189704525,1
74,119048.27594789979,5,5628.938143759493,7170.855701300674,3,0.9869670107159033,1
73,146121.28796234753,6,69345.05404977255,4389.978769439185,1,0.9988021463947547,1
40,153296.48534252957,0,0.0,18126.787329780298,2,0.009901456680427113,0
30,220052.44254826405,7,39834.52747850785,0.0,2,0.999557460611299,1
37,52957.153184103416,4,38196.326225368786,14528.456761575646,2,0.9672405734555082,1
29,210465.72033506975,5,22286.97126869973,14975.84998430946,1,0.9840657392369411,1
73,28744.64627892227,4,86050.65220042734,4006.953040687613,3,0.9811090256005991,1
34,111806.51028738331,1,7599.16153684185,15594.354918772235,1,0.07940091588342003,0
26,36191.94809735863,5,99716.66640807709,15848.34905187974,3,0.9969911709592431,1
67,188696.11148868108,0,36006.35700026815,0.0,1,0.012904068989655175,0
71,205973.862028229,4,88585.11558358217,0.0,1,0.9566377391974205,1
49,156900.30689800045,-2,115297.87727500882,21798.63607809946,3,0.0008900241293883225,0
24,98217.76607301473,7,66891.86873763961,12169.598714343741,1,0.9998419360563147,1
49,92484.23745043491,2,56178.7156398544,5729.6038542262,2,0.4650237643838691,0
56,187700.0366276715,4,59894.11475015586,0.0,3,0.9414933867786192,1
27,247970.34860798437,1,69565.3944932815,10668.579749382097,1,0.07009162729366916,0
62,222898.2404152518,2,62154.438692633354,9090.663792310981,4,0.2674897202734954,0
62,180401.86392388906,0,50716.876985664916,17016.1299636018,1,0.014955425515483504,0
22,76781.94230773409,3,43407.44714535883,2583.231746497785,1,0.842328232023089,1
59,82549.38735906006,3,3211.3046729427806,8083.567324888705,1,0.7635479794239218,1
70,79932.80367815268,2,55380.24209258659,0.0,3,0.46326652423532455,0
34,67061.8522593052,3,42059.14428571153,3677.0036748534776,1,0.8459632429196151,1
31,153390.49829569005,-2,64278.32175468822,957.1919568231433,1,0.0006733000384723764,0
25,147565.82680778857,7,63926.03418223525,11523.49201023067,2,0.9997667581068699,1
26,77067.00990649975,-2,37646.33379154561,1315.9798595221819,3,0.0006971826526827239,0
41,163689.11188250166,7,41273.87309412458,6197.305081340344,1,0.9996986696542622,1
58,260218.89890197956,7,27639.77900353446,0.0,3,0.9992996119582983,1
21,237352.51486094814,4,27023.865184549315,8544.678490555621,1,0.9084863100870832,1
56,55202.78333726288,-2,81594.52777906432,20006.11222266218,2,0.0012219436512303009,0
45,185985.22612452274,-2,53987.30202294433,7683.701011437123,2,0.0004497898971696376,0
63,352268.518016716,-1,38246.8812289403,0.0,3,0.0007780903125789196,0
43,82374.36280179452,3,74821.43479934364,36.2336934859095,3,0.8598490420939771,1
25,78677.6436262371,3,0.0,18116.500521844944,2,0.7487157652738738,1
49,222325.19594402076,1,81472.30517049004,3338.8299213633973,2,0.08470049578621267,0
65,157655.63020770048,3,60509.734608162325,1613.2661653257683,3,0.7682197656332618,1
63,104890.02587580332,5,8736.77964338378,1605.0410852187492,1,0.9901687437674922,1
60,146585.35230180188,2,64522.89447345933,11126.539970091995,2,0.40143486771531134,0
32,170271.83337769605,4,140477.01451747416,0.0,3,0.9767146493594677,1
38,121359.25552871819,7,95538.17723881688,0.0,3,0.9998489563401262,1
22,131038.09015681867,2,43985.82523638108,14105.784480421016,1,0.3959443734524128,0
31,122501.70627697163,5,51400.32919242643,2499.1557505606424,4,0.9915643191307659,1
56,97145.84449825564,0,99042.90727888558,0.0,2,0.03881384038422227,0
35,84071.48005887964,-2,111408.94467687182,15133.939932298892,2,0.0014559359855257068,0
21,189229.4879521506,2,70978.54155234179,2269.027841931931,2,0.37396675663158235,0
61,144934.4112231232,-2,36151.583333003146,4690.493863357689,1,0.0005075638718399432,0
29,153998.07797652765,1,37758.101966633345,9572.375419985712,1,0.08615199572541071,0
29,104284.03432573884,1,30629.77372894176,395.53596040368666,1,0.10776646776745526,0
41,155610.8414692902,-1,90532.36702009974,0.0,1,0.004952513508218848,0
60,183078.36352445773,-1,113615.49332106873,11359.415901800112,1,0.005059567306501569,0
71,193519.16914580952,-2,50900.352809859745,3382.3663288071753,1,0.00044221437119460746,0
71,286913.82391459926,-1,25401.620236663483,0.0,1,0.0011412527157614663,0
48,189170.0915097922,-1,194.2380969317237,5435.9646172371395,2,0.0014600409921225722,0
67,258207.51278052363,1,63877.94323694912,378.7134850665361,1,0.06240926862366118,0
55,234148.38884220156,0,64741.36965785355,10310.410359929332,1,0.013011964921132806,0
41,69734.60877106524,0,61077.03606992162,0.0,2,0.03148815053990464,0
73,303102.8832054739,2,55366.88398532398,9462.84255510192,1,0.2061984353170383,0
57,62043.04905755971,-1,83518.4378565244,3547.038171194855,2,0.007210561853286078,0
26,155396.36528542894,2,151061.58773771088,1581.3593062163109,3,0.60754028778556,0
64,296476.3431005252,-1,76012.13625994755,11561.069260090218,2,0.0016434030126139402,0
74,267857.9476511576,6,87116.22243556859,11160.175927167762,3,0.9976051980674682,1
59,228893.92383125698,3,56578.78392207714,7410.482325711055,2,0.6894712126858044,1
63,287847.19158180075,7,19770.270564201048,9578.297469199191,2,0.9991369330095358,1
74,273898.04467702896,5,41559.0419335154,24985.689617906406,2,0.9781819851576621,1
63,217165.44726194016,4,94632.288597311,0.0,3,0.9506207104785123,1
64,150414.91589272162,1,49326.269116069045,3055.431825446929,2,0.09074039113524028,0
49,31314.665115871743,-1,61469.00113057937,16892.50603189192,4,0.0057683019362534315,0
64,254559.96427232126,7,133525.9405906428,2397.019886678866,2,0.9997854425158973,1
40,130959.06216960965,4,0.0,0.0,3,0.9246953201770148,1
56,299778.77405091625,0,123942.82471245626,711.6574483821842,3,0.014595102802151044,0
50,129534.1492605934,3,73240.78899214003,0.0,1,0.839648731876856,1
29,110420.12555794303,-2,61448.07882650512,14693.83273689607,1,0.0008055245483271463,0
37,185077.0899821328,7,35243.2340989986,7475.020915979792,2,0.9996098668293807,1
47,248629.09946472076,3,14219.975302731582,0.0,3,0.5523404458357528,1
21,46740.27704675053,4,108840.7704151975,14936.7424971819,1,0.9857444016936705,1
71,230644.02102884738,4,46725.82355703361,20945.863756037415,1,0.9204290530389739,1
52,212443.28875972005,6,98603.68048503657,9300.47105763979,2,0.9986052722097473,1
67,130077.22352449577,4,72838.0568225778,4407.635724278642,2,0.9642524266171686,1
37,51973.54547339208,4,33296.53196615295,5000.497636882912,2,0.9668077308186169,1
50,104106.4247313265,-1,49543.30804078929,1920.678502032909,1,0.004322342801152834,0
51,133133.6229315066,-2,15713.296090138087,1609.4732557420102,1,0.0004492954615344387,0
51,10000.0,4,24281.34471944588,5997.640550700705,2,0.9708993312334051,1
64,96425.48575422374,5,112653.92804818644,1893.8532464666896,2,0.9965391956367516,1
60,54754.213110935176,-1,108533.35931770474,10106.482865149854,2,0.009486302544293787,0
66,45678.6994217663,6,82229.53206397619,8364.376569584281,2,0.9993711466954177,1
58,134597.87443813938,3,36190.89318662124,0.0,1,0.7747625499308949,1
40,106045.83841796812,-1,149389.32949143977,10179.410223283747,1,0.011693175891705458,0
28,241879.62388642807,-1,109970.17752365957,21042.143051102066,2,0.00322244074354041,0
31,251603.43471415402,5,64838.578428108965,16131.206884796273,3,0.9848562638650762,1
64,138061.3531856009,1,73289.01316063275,0.0,1,0.12963257274119097,0
51,201385.37172003958,-2,103216.7387235593,0.0,2,0.0006965091056653377,0
29,195576.6305218158,-2,30423.84319861947,4137.087589610996,2,0.00034264494534696344,0
53,193847.01632657135,2,52681.06064958174,2924.7064121937865,2,0.31757899062702316,0
44,10000.0,6,37507.15712045234,7761.91663761979,1,0.9992630484723686,1
37,81377.59984065218,-1,67600.9973072642,4607.9038698846125,2,0.0055606320616449776,0
72,217028.26790945098,6,32757.186209321695,14604.939730479133,3,0.9968559739292026,1
33,151001.10075372245,2,96588.46855273057,7863.946056719844,2,0.4857798552271438,0
27,180058.42380898853,2,36180.70854227994,9623.784946468186,1,0.3142227529208476,0
39,75028.0634789493,-2,103465.35261865353,7891.803584708414,3,0.001344515586693677,0
33,112342.08621987945,-2,90596.02221073044,21030.447164073434,1,0.0010497543765273971,0
33,98411.17546901363,6,23066.144301614615,0.0,1,0.9986159468530612,1
74,10000.0,1,18437.442336044187,8267.426501272435,3,0.13029419828489205,0
29,55602.26547098596,7,52518.36906871278,6191.542331035238,1,0.9998592378622737,1
46,117381.53827164535,1,0.0,3079.4874768127593,3,0.06456072562303639,0
64,53195.77202487727,7,98255.61065367876,0.0,2,0.9999058169884291,1
74,10000.0,5,21570.235473697947,2880.831568773753,4,0.9937836936973127,1
57,249371.08949020645,6,83191.41815424753,10676.275045756618,1,0.9980908083127872,1
65,69130.4865714946,1,92531.89415680828,2716.754090037902,3,0.18962190941799917,0
68,295322.1596912084,7,78591.15448402101,3700.799840754211,1,0.9995486265114709,1
59,118536.16423822835,1,46467.87130240114,11295.409484515058,3,0.09621680746717347,0
51,173710.64160934038,-2,95599.48130267335,7868.387836560563,3,0.0006876268642141488,0
39,195193.38250183297,3,19660.134987734382,0.0,1,0.6744326120593848,1
44,121752.29348657554,0,87012.74631972432,0.0,1,0.03243593072528784,1
44,218038.97625615267,6,73283.97912559951,9376.919482357735,1,0.9982692709157451,1
41,98131.32691000594,0,55603.2273036095,4915.963379008673,3,0.023300320389416672,0
70,145874.5728419029,2,47124.0634485732,21912.285096822026,3,0.33386135469430295,0
27,221153.076521962,6,27186.387090276192,3998.404463075212,2,0.9970617215375567,1
57,200544.3759369543,2,58055.10058986904,5685.778201930281,3,0.303189063896167,0
33,229067.0192969216,7,0.0,6142.87941878728,2,0.9992797352834282,1
45,294314.43866022944,7,88832.92386740918,0.0,2,0.9995816305459058,1
54,142636.59691031766,2,128619.20958720984,8278.971914073874,1,0.591802914104688,0
70,197755.67178471066,6,54863.49668674772,5641.593731757772,2,0.9979792101529139,1
54,10000.0,1,83810.54045766921,4123.382397733222,1,0.25944358105680976,0
39,126915.777579488,6,125059.69308328476,7469.670256408199,3,0.9993224541430191,1
58,141399.98764554196,-1,130123.39390865715,2314.3588904038907,1,0.007883780854105451,0
36,292483.07673938357,2,98613.6516925625,7298.888304299557,3,0.28159055451252635,0
61,43428.33954466836,5,41751.28591547157,10915.047072312114,3,0.9941986148232854,1
36,199863.28530015767,7,55152.9811449579,4068.429541650683,1,0.9996810954265383,1
22,203455.8274846105,4,0.0,9105.382318279235,3,0.8880483837998493,1
74,146389.0095589724,-1,44700.664069287064,1631.156903008617,2,0.0029278190944414116,0
50,201990.23787940535,2,79145.57266639233,0.0,1,0.3878780175640061,0
49,294079.2480550989,7,54061.11726372136,717.2886810536693,4,0.9993069162464671,1
25,106257.7262188621,2,91729.05926223591,1849.3886500407575,1,0.5629638546674987,0
68,213088.88954121768,1,65197.245159799975,8255.206173599272,2,0.07385410153261984,0
46,314438.14868948946,4,39387.070858486244,6447.8095602704725,2,0.8679650398338802,1
61,198884.89600591545,1,45429.46948909513,18833.616956954982,3,0.0601873475002434,0
65,10000.0,6,106661.60805177545,4486.041452372488,3,0.999580320495305,1
57,195028.6336145913,1,68670.99186771241,5877.85574244885,2,0.08559775166731295,0
71,106132.35697079852,1,98239.9442256049,9928.86218797629,2,0.17230268623612166,0
35,291823.1938472835,6,37919.773887439296,0.0,2,0.9960457880742841,1
41,188192.84587488708,-1,50618.34403397562,0.0,1,0.0027154924285575865,0
70,173688.04716986165,3,39444.394842361624,5372.753336848275,3,0.7046440283706686,1
66,314943.9322185287,6,126415.15275891888,0.0,4,0.9978412351191449,1
44,185105.32186893572,7,61657.00040207772,0.0,2,0.9997081352339016,1
33,210622.14087489498,-1,2873.7342486420093,5026.435472670187,2,0.0013453603413124938,0
47,136435.94274396446,-2,40008.586350255835,12586.234993749615,3,0.00047634601852669005,0
50,152386.70297013107,6,50370.41835385198,6865.175970683612,1,0.9985105257924441,1
56,176535.7262971675,-2,58630.59835665835,0.0,1,0.0005428924745058752,0
25,151190.87001660763,5,25697.3028244757,11101.856585462725,2,0.9884780298837023,1
43,120041.44884113455,-1,42054.57788574544,7634.108675278869,3,0.00313116778864569,0
26,50100.59114338308,-2,45059.04204909241,11521.712455900702,1,0.000981267046853256,0
34,175974.532258308,2,54844.28367028942,2279.0611254927358,2,0.3504552119780418,0
24,273077.22512228193,5,74172.5927757314,8118.813916284447,1,0.9868705542797426,1
61,201224.1894132589,1,0.0,4291.767984514637,3,0.03979441604499076,0
66,152776.48537136978,5,14545.449741380522,19506.734606959933,1,0.9870037169425293,1
64,128846.50298202371,-1,24031.59010616695,5487.500558966951,2,0.002614474592924119,0
59,119596.95502462433,2,0.0,0.0,3,0.28074202476877436,0
59,67070.16806683196,0,5442.141133501827,8009.8044104883775,2,0.01747822302598454,0
56,163652.1553400041,-1,61649.238610355096,9481.207910427482,2,0.003126484449709101,0
73,256389.85987347452,3,106520.7632335472,19153.19337615362,2,0.7502696509418477,1
46,33628.950197604834,-2,121399.32804557831,6125.147936494126,1,0.0023696226601510775,0
54,147613.5135244362,0,33015.72772052419,11531.902274752849,1,0.015482408413085407,0
53,106671.97588528632,5,133689.99025897984,0.0,1,0.9972885693138357,1
34,240685.49623005,-2,96163.55839574881,9051.737236679171,1,0.0005449148622772309,0
67,10000.0,5,29695.588684468694,0.0,1,0.9954411621312429,1
38,174057.16334541826,4,54184.97608423359,0.0,2,0.9472258038759174,1
53,245933.6374941765,4,56928.584980990665,0.0,1,0.927602970712082,1
38,170023.81381318712,0,70870.15406132558,0.0,2,0.019652779745909135,0
66,208056.63866549777,6,137008.52311037018,13839.690199186613,3,0.9989900602903405,1
32,119565.37912143907,-2,5424.345051627592,20213.608355193523,1,0.00041929756319709167,0
53,36189.708100020056,3,49869.426979492215,7845.227146209205,3,0.8571068629310592,1
64,131429.9447603714,-2,148448.10297024896,15310.856046160074,2,0.0015706412349605731,0
50,160779.04348140428,7,69821.53539092881,11021.777627896947,1,0.9997738803224062,1
29,176867.65383086592,6,60975.72279451354,11001.478921717,3,0.9982388364742629,1
33,68550.59107850515,0,101177.18304255512,0.0,3,0.04446092208212187,1
66,112998.28928457396,-1,101428.03527558522,8647.663250292902,3,0.005854575756391818,0
52,115293.30872732989,7,43532.639646174044,0.0,3,0.9997471381531022,1
43,208149.82909571388,0,10808.187041344536,0.0,2,0.0085066835732075,0
54,10000.0,-1,155884.6685812723,0.0,2,0.02067385755513377,1
55,107032.24083471094,4,0.0,18426.63080369561,1,0.9378412610885285,1
29,139996.44673120926,-2,101798.85195786807,401.84625133689497,2,0.0010034144404153207,0
28,212688.40754378395,0,99534.46701014088,0.0,1,0.022242111857597228,0
60,175179.70444716702,-2,80792.15014222534,3713.553125314733,2,0.0006308318608719367,0
38,131169.6005749608,3,74697.0338347126,6067.333356348596,2,0.8295536852803427,1
47,150396.53576072562,7,88856.49494237173,1795.8632132270532,1,0.9998309067593595,1
62,247717.77601660567,4,91157.76767091305,237.93930472966076,1,0.9470440913446416,1
60,217565.66877731835,0,32168.784415808124,0.0,3,0.00919244554806442,0
65,229221.31981639547,-2,57191.36138906271,0.0,2,0.00036291132229031693,0
48,201609.01501288972,0,72142.16944761718,6122.121978260064,2,0.016118230621743924,0
27,66486.74869420502,0,0.0,0.0,1,0.018822907814030416,0
32,138793.96470200314,2,44577.31192099002,9676.044246331398,3,0.3547931794719774,0
45,209302.5413588017,5,110018.80160924283,0.0,3,0.9928152372035811,1
23,12700.105801235884,-1,132999.39664867288,0.0,1,0.01782476974328392,1
36,40550.1722997356,6,51542.49618887606,0.0,2,0.9992087088243112,1
29,41118.64576740244,2,50295.5048074381,14960.039630386891,2,0.5223504393907575,0
46,242460.08299987344,1,34349.31824000609,2119.925973460257,2,0.04843570579325425,0
49,55290.57098880211,0,28369.928717740346,1030.0710525860172,2,0.024349671392328326,0
29,149910.4222401688,5,127290.52994906723,10059.341777047232,2,0.9959630150802642,1
23,153123.60684516482,-2,78300.9817312358,4659.027147141949,2,0.0007232529321552769,0
41,38493.18783722994,1,123443.31966884801,0.0,2,0.2992976738411052,1
72,107381.14615717802,-1,0.0,3170.7169346134997,2,0.0023132645450268433,0
45,77445.04119232795,3,58719.477793464044,7538.7397219549985,2,0.8481959569594902,1
48,88051.84792894534,0,59533.17946683326,14609.084921889971,2,0.02648694714772117,0
63,181918.55205618765,1,49578.81744815172,6477.643960061645,3,0.0712685826651806,0
55,73002.19170551316,2,104292.14636415655,0.0,3,0.6018934997823693,0
27,292498.1542065254,3,4988.7381372528835,8010.4957605102045,3,0.4628504859792353,1
54,207045.54254812695,5,45928.90535808331,6936.091314553756,3,0.9859117996111559,1
40,102791.16382740495,6,36637.07443654952,0.0,1,0.9987569828627271,1
25,297715.1880729152,-1,104668.42202581558,2221.4090078434674,2,0.0023485815768302803,0
73,218339.18884614663,7,113415.30790800502,5655.418041042472,3,0.9997662874784786,1
70,108909.09914280719,1,23866.800329765123,9436.032673152855,1,0.09273158543048104,0
50,147027.13720528936,0,49540.6154705031,12816.765751134202,2,0.017138908701376004,0
43,210016.08999570552,-2,4788.704233842131,7572.3948882081295,4,0.00020466911848155054,0
36,123005.61967150602,-2,100563.56498839057,19640.393305228274,3,0.0009509704345257105,0
53,68679.1502474645,2,55699.88618676528,0.0,1,0.519933542541342,0
67,183077.86344844036,6,47750.785381097034,11669.756732159065,3,0.997822610134645,1
48,75072.17459118007,-1,115215.38936244762,15520.45017165301,1,0.009623581657566632,0
29,181918.37077913873,5,0.0,19094.21104456181,4,0.9788611164034898,1
69,264487.93324714375,6,81747.49564132071,6864.562349813963,2,0.9977303858324216,1
55,33629.792237111775,6,90855.22106201865,10239.129263823048,1,0.9995027143839701,1
69,136367.22742120142,4,126448.5537428924,5600.282097932073,2,0.9782436354720434,1
23,73480.33491389101,7,82096.98326987652,5836.8871769266825,2,0.9998772959941609,1
49,261314.65434042498,5,37654.56843789318,10265.663824413306,1,0.9816531125771563,1
59,49851.82302560707,-1,51058.47033782089,6957.030279038814,2,0.00547560102290806,0
39,165768.26006969617,5,68267.62801918984,12906.178687337191,2,0.991727305824659,1
56,183797.39393897814,1,0.0,15998.91844566598,1,0.04862333682134266,0
29,145545.19578800045,7,0.0,8112.691929876832,2,0.9995572375845203,1
24,233559.35152404552,0,172924.69645068582,10068.107791079361,2,0.037429050126435846,1
68,138662.55235649343,4,81473.38987735704,0.0,3,0.9636220071174332,1
36,219758.0399775206,3,53344.54941615487,8.621673736737648,2,0.7036416519107125,1
42,167889.19251517658,2,63548.81654870648,6771.84731475841,2,0.376982637228081,0
49,279075.2768180287,-1,146606.83326025523,3234.3058564019093,2,0.003926198910905609,0
64,182877.68872240093,7,123442.22128385605,0.0,2,0.9998447709526523,1
62,84652.1678099636,6,88143.2178423104,1402.5265385671655,1,0.9993255833961331,1
71,175990.77750596675,7,0.0,10660.478020367887,3,0.9994032686141998,1
67,267577.9011606836,-2,68461.3015766208,0.0,2,0.0003250185643236388,0
38,121227.06570661542,3,66019.03688034459,9262.937663792261,3,0.8130730733182917,1
36,201262.81074021134,5,105002.13958750461,0.0,1,0.9937799461171262,1
59,205712.95126582152,1,671.1516441526765,7576.025788308256,3,0.038731471889524145,0
67,51239.817616591085,7,26513.64147470896,13873.500605880272,3,0.9997799988355405,1
51,10000.0,5,93682.02675579388,315.9791752049041,1,0.9976750154421157,1
36,226264.2841314225,3,77598.86248604718,0.0,2,0.7459481258235459,1
66,142728.3087934289,5,57710.21315844258,14628.56036816127,1,0.992238036705355,1
27,114136.8181084613,1,4856.064492452737,7265.838217946901,1,0.07883521853422411,0
41,126228.42102158863,3,102289.65490050329,3759.8663767079383,2,0.8700084496606528,1
22,66305.42242155294,1,51410.13341601123,4394.279473773685,1,0.15672085846329098,0
72,157557.59934557107,6,81195.62198399656,0.0,1,0.998883909100693,1
45,144796.34618249527,7,130751.4903479463,15556.23339223851,2,0.9998810543153602,1
64,140746.17260164398,2,52706.919497280825,0.0,2,0.38823515423405164,0
27,83095.88640352627,3,100314.2972195807,35.942318442791475,2,0.8965403804895758,1
35,13328.008563732175,3,37571.35538931076,8238.132101194042,1,0.8760808879947358,1
38,179007.4399757279,-1,11247.236140204754,13869.017579689327,3,0.001589952151028524,0
66,266653.66459832876,2,65224.57590317219,0.0,1,0.26999239188072194,0
36,256910.35663014592,-1,43577.60344662392,13114.429497447392,1,0.0016267359199568937,0
37,181473.26441444183,5,61143.27078197779,0.0,1,0.991300132299202,1
30,210668.24261152523,0,0.0,0.0,3,0.00708644206926841,0
40,59095.77096859756,1,11396.413644278655,9077.888189417878,2,0.10363630778807591,0
25,232114.05444377748,0,86136.78044477405,0.0,1,0.017420643538088698,0
39,41695.3984362514,0,78594.85223386835,1587.3797613052134,2,0.04376527452809272,0
48,120739.46247619756,-1,51098.03132612682,7833.670447916229,3,0.0034037354935669588,0
41,125685.22587838853,3,65850.67677999445,2684.716504014653,1,0.832281679461461,1
62,124277.1372276858,3,96803.58057327317,1009.6760212927848,1,0.8715426684180277,1
61,139187.71143740672,-1,84232.43204548476,10916.600865671373,2,0.004506376227811715,0
43,76363.53950005602,5,62117.36296214168,12073.172278523518,2,0.994757105317445,1
65,129477.95541259197,-1,159165.3829890134,20688.759084157868,1,0.01064032944508475,0
26,181567.95370964322,3,0.0,16896.236114753785,1,0.6370117649579725,1
73,175846.66063503205,1,103309.8330115767,12861.78556087619,2,0.12596553999127136,0
26,273728.91286108596,0,5840.230560223499,142.5525955383655,4,0.004875358454841241,0
42,302703.2286765573,4,0.0,21184.515418224084,4,0.7956942728266159,1
34,198880.1567860208,0,66250.57726152842,0.0,4,0.013876930007752983,0
58,355625.7584755679,5,49572.27231510209,0.0,2,0.9708181590703002,1
25,83459.10605897522,1,108946.59281407902,10024.462741937812,2,0.21737895874556748,0
37,306960.45310737984,7,64543.3992967232,15446.982609682162,2,0.9993957558116002,1
62,53014.605736643396,7,31947.99103272428,0.0,3,0.9998001693095422,1
46,115913.15438151476,7,92901.61000646782,0.0,1,0.9998683988399669,1
60,33863.56689876811,-2,37259.678219667665,338.0099114488785,1,0.0009989041145722682,0
27,192574.09278761232,5,92459.74967893284,19404.047867539368,2,0.9923833506928155,1
30,155110.73804026653,2,72359.62232699564,17187.630858367433,1,0.4284027336226017,0
41,126527.75271488208,0,78378.34063867752,3758.233699518315,1,0.02869103417249372,0
43,144306.64089175308,7,64206.31538090421,1534.5171718125616,1,0.9997905397794726,1
67,162326.3993719095,-2,8183.135960035848,0.0,2,0.00032311641848526876,0
63,115309.80118766498,4,62624.00593370376,7220.48359643864,1,0.9658125200205377,1
48,131484.25618489672,5,50548.85458067245,18593.11554343966,2,0.991647800325567,1
31,49547.18349635425,7,163627.4334424597,0.0,2,0.9999545669640781,1
73,66112.66841379263,3,28115.822634739867,22811.25519178498,4,0.7776715134470328,1
39,153138.2342209405,-2,104598.88142426184,11173.763823852745,2,0.0009141333202115627,0
36,209426.18719644428,0,28117.39392601281,6221.275900126406,2,0.009945996336795661,0
48,104309.12685122102,1,3892.1348548115784,2863.3708901376203,1,0.08189560007875893,0
74,352799.4196879865,5,111230.93264572679,4637.59365449566,1,0.9851900782118129,1
29,108832.09285726812,7,126546.5478781829,11086.331704487255,1,0.9999090347114877,1
58,268226.90400066186,0,137818.87792458376,10653.207868317724,2,0.020871803519014482,0
51,242507.30375192183,6,140694.50948902557,7285.635573849573,2,0.998930866017592,1
39,215547.27361395524,1,33890.107556758405,19442.968535204527,1,0.0570878496723615,0
49,128921.81998567717,7,49884.861221984655,0.0,1,0.9997778922448557,1
43,92869.51262399589,0,69954.84307065829,14890.855344618429,1,0.030758452220452693,0
51,84733.8681612454,4,80643.043053562,6636.573197602619,3,0.9728564860060867,1
21,286791.9404741907,1,75684.13989286993,2988.035003132414,1,0.06189361066238916,0
55,111940.07045499061,6,50644.47231584144,4804.933181648376,3,0.9986529673392993,1
46,312429.83926072833,7,59065.07432016429,8866.510579460024,2,0.9993481458778324,1
45,80357.44218164677,-1,9969.616613634164,0.0,2,0.003114743684682691,0
25,149846.52799927566,4,76409.3937768648,2190.9940973994658,2,0.9631915243266254,1
57,189770.89923088753,7,25613.767487839148,11425.462561448287,2,0.9995423850363925,1
36,24895.71998354631,3,66257.38673413989,0.0,2,0.8947198165888463,1
73,190921.0961535353,-1,4979.79386345455,0.0,2,0.0015080609896647352,0
